,site,title,knb_id,alt_id,start_date,end_date,pub_date,quality,link1,link2,link3,data_type,study_type,num_spp,comm_data,multi_trophic,env_data_file,habitat_data_file,space_data_file,coord_sys,projection,lat,long,spatial_rep,site_manager,site_contact,lead_pi,pi_email,pi_phone,site_metadata,notes,,,data_obj_count,data_obj_count_adj,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4280,PIE,"Boundary, Ipswich Watershed, Tewksbury, Massachusetts - vector",knb-lter-pie.472.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.472.1&entityid=8ce592e399ae3ee94529ba96ab763135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4281,PIE,"Boundary, Ipswich Watershed, Topsfield, Massachusetts - vector",knb-lter-pie.473.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.473.1&entityid=f102ba60fce05faab0af02fcd3cdcd37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4282,PIE,"Boundary, Ipswich Watershed, Wenham, Massachusetts - vector",knb-lter-pie.474.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.474.1&entityid=08466d8beeffdaad9c1c2dbc77b8ca08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4283,PIE,"Boundary, Parker Watershed, West Newbury, Massachusetts - vector",knb-lter-pie.475.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.475.1&entityid=7107ece2aaf26bfdafb28194a80252ac,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4284,PIE,"Boundary, Ipswich Watershed, Wilmington, Massachusetts - vector",knb-lter-pie.476.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.476.1&entityid=512efead0943ac67f31c76b15be945e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4285,PIE,"Boundary, Ipswich Watershed, Woburn, Massachusetts - vector",knb-lter-pie.477.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.477.1&entityid=1ba75828da9d5617584d227813e733d2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4286,PIE,"Land use, 1999, Ipswich Watershed, Parker Watershed, Plum Island Ecosystem, Massachusetts - vector ",knb-lter-pie.478.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.478.1&entityid=cb4b1e70e3a18f78c35ed1c9eb87d774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4287,PIE,"Land use, 2005, Ipswich Watershed, Parker Watershed, Plum Island Ecosystem, Massachusetts - vector ",knb-lter-pie.479.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.479.1&entityid=d8b7f0c7fcd7f3b095507e2f16daae35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4288,PIE,"Zoning districts, Ipswich Watershed, Parker Watershed, Plum Island Ecosystem, Massachusetts - vector ",knb-lter-pie.480.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.480.1&entityid=e0394c888a8449344685b5cc84b5e6a3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4289,PIE,"Blockgroups, census, 2000, Ipswich Watershed, Parker Watershed, Plum Island Ecosystem, Massachusetts - vector ",knb-lter-pie.481.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.481.1&entityid=e6553c01b8d99aace8cf9e4041f8a123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4290,PIE,"Boundary, Ipswich Watershed, Billerica, Massachusetts - vector",knb-lter-pie.454.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.454.1&entityid=4ab28cf928acec79516d36bfd4f43849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4291,PIE,"Boundary, Ipswich Watershed, Boxford, Massachusetts - vector",knb-lter-pie.455.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.455.1&entityid=3fbf2474a922b10ff5966892529c2205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4292,PIE,"Boundary, Ipswich Watershed, Burlington, Massachusetts - vector",knb-lter-pie.456.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.456.1&entityid=4789bc298d6d58401a09ebc402546291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4293,PIE,"Boundary, Ipswich Watershed, Danvers, Massachusetts - vector",knb-lter-pie.457.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.457.1&entityid=2d9d663752adb355acb7bc744cd88027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4294,PIE,"Boundary, Ipswich Watershed, Essex, Massachusetts - vector",knb-lter-pie.458.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.458.1&entityid=2329a4d066486c8513da4fe04a9f2041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4295,PIE,"Boundary, Ipswich Watershed, Parker Watershed, Georgetown, Massachusetts - vector",knb-lter-pie.459.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.459.1&entityid=024d2085d2aa47fdd9e5bba2cb0947cc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4296,PIE,"Boundary, Parker Watershed, Groveland, Massachusetts - vector",knb-lter-pie.460.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.460.1&entityid=e24aef6e57fa43b53b4aad81b7d99715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4297,PIE,"Boundary, Ipswich Watershed, Hamilton, Massachusetts - vector",knb-lter-pie.461.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.461.1&entityid=e794f61c9e138db062ecc2ec0fb77c87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4298,PIE,"Boundary, Ipswich Watershed, Ipswich, Massachusetts - vector",knb-lter-pie.462.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.462.1&entityid=023cf346cd64f66bd10acebd6e9566ab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4299,PIE,"Boundary, Ipswich Watershed, Lynnfield, Massachusetts - vector",knb-lter-pie.463.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.463.1&entityid=384cb9abc3f56c928341751abdaed85d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4300,PIE,"Boundary, Ipswich Watershed, Middleton, Massachusetts - vector",knb-lter-pie.464.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.464.1&entityid=28bb79f6111ad325ba2fd3b38459c028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4301,PIE,"Boundary, Parker Watershed, Newbury, Massachusetts - vector",knb-lter-pie.465.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.465.1&entityid=fcc2d6b6e8400a270ad3279f2a7ea8da,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4302,PIE,"Boundary, Parker Watershed, Newburyport, Massachusetts - vector",knb-lter-pie.466.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.466.1&entityid=f437083f7573666e1230cdd906cea647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4303,PIE,"Boundary, Ipswich Watershed, North Andover, Massachusetts - vector",knb-lter-pie.467.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.467.1&entityid=385da711a1b8ec6666dd8cc77d22fad0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4304,PIE,"Land Cover, 2005, for Town of Peabody, Massachusetts - Raster",knb-lter-pie.325.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.325.1&entityid=8e5b0dd9861969d890b200a9b2500467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4305,PIE,"Land Cover, 2005, for Town of Peabody, Massachusetts - Vector",knb-lter-pie.326.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.326.1&entityid=e5e0cc9f00255b1ca186bc603db51a67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4306,PIE,"Land Cover, 2005, for Town of Reading, Massachusetts - Raster",knb-lter-pie.327.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.327.1&entityid=d23f9947639cdd628e178b468e8d9850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4307,PIE,"Land Cover, 2005, for Town of Reading, Massachusetts - Vector",knb-lter-pie.328.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.328.1&entityid=397c1b42de93334a3c8bb6148e4de939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4308,PIE,"Land Cover, 2005, for Town of Rowley, Massachusetts - Raster",knb-lter-pie.329.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.329.1&entityid=d4486540759f2797e0100da059b6b43a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4309,PIE,"Land Cover, 2005, for Town of Rowley, Massachusetts - Vector",knb-lter-pie.330.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.330.1&entityid=26ffc34d2a7e2de35cc762712f74624d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4310,PIE,"Land Cover, 2005, for Town of Tewksbury, Massachusetts - Raster",knb-lter-pie.331.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.331.1&entityid=cda8d3630d57fcaf7eb75f9b40dd2f7f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4311,PIE,"Land Cover, 2005, for Town of Tewksbury, Massachusetts - Vector",knb-lter-pie.332.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.332.1&entityid=5c596a84cc688ce8f1370c671f6be171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4312,PIE,"Land Cover, 2005, for Town of Topsfield, Massachusetts - Raster",knb-lter-pie.333.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.333.1&entityid=d5fd2e7897c9f6b292c302f4a6dc21c1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4313,PIE,"Land Cover, 2005, for Town of Topsfield, Massachusetts - Vector",knb-lter-pie.334.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.334.1&entityid=b803ee159cdfef33bb86588c5faf4ed5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4314,PIE,"Land Cover, 2005, for Town of Wenham, Massachusetts - Raster",knb-lter-pie.335.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.335.1&entityid=32865f873f3344484e77915923fdd4a1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4315,PIE,"Land Cover, 2005, for Town of Wenham, Massachusetts - Vector",knb-lter-pie.336.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.336.1&entityid=3fe4e3a6143628c5c7712a05a5d14077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4316,PIE,"Land Cover, 2005, for Town of West Newbury, Massachusetts - Raster",knb-lter-pie.337.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.337.1&entityid=80296e082c0c78907dd9166edd0ad016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4317,PIE,"Land Cover, 2005, for Town of West Newbury, Massachusetts - Vector",knb-lter-pie.338.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.338.1&entityid=5bde24fc6c27f1e5ff6ea812a6523df5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4318,PIE,"Land Cover, 2005, for Town of Ipswich, Massachusetts - Raster",knb-lter-pie.311.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.311.1&entityid=111c9ba7dd8182acb83147f377ab3cc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4319,PIE,"Land Cover, 2005, for Town of Ipswich, Massachusetts - Vector",knb-lter-pie.312.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.312.1&entityid=605bb21c5725708c9287b942542d565e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4320,PIE,"Land Cover, 2005, for Town of Lynnfield, Massachusetts - Raster",knb-lter-pie.313.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.313.1&entityid=3e4b58b150dcd81f630f1b4a45d192b1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4321,PIE,"Land Cover, 2005, for Town of Lynnfield, Massachusetts - Vector",knb-lter-pie.314.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.314.1&entityid=909758e424c4876ef8edf4fa4793044e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4322,PIE,"Land Cover, 2005, for Town of Middleton, Massachusetts - Raster",knb-lter-pie.315.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.315.1&entityid=6db07ed2bb1b077ed2055ae03f6a31ff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4323,PIE,"Land Cover, 2005, for Town of Middleton, Massachusetts - Vector",knb-lter-pie.316.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.316.1&entityid=8c43cb83e61d1c7c7dce1b3526e06c6d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4324,PIE,"Land Cover, 2005, for Town of Newbury, Massachusetts - Raster",knb-lter-pie.317.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.317.1&entityid=b65c58a37f323659d783c8d8313e30fd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4325,PIE,"Land Cover, 2005, for Town of Newbury, Massachusetts - Vector",knb-lter-pie.318.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.318.1&entityid=4a0660d7b3acfc4423ffc419a13699b4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4326,PIE,"Land Cover, 2005, for Town of Newburyport, Massachusetts - Raster",knb-lter-pie.319.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-pie.319.1&entityid=b80c5303989cab86415f3a4d947c3694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
